[  232.008425][ T1662]  </TASK>
[  232.010359][ T1662] irq event stamp: 164559
[  232.012790][ T1662] hardirqs last  enabled at (164777): [<ffffffff9989ddbe>] __up_console_sem+0xae/0xc0
[  232.013759][ T3950] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.016065][ T1662] hardirqs last disabled at (164791): [<ffffffff9970f6b4>] handle_softirqs+0x6a4/0x870
[  232.019177][ T3950] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.021711][ T1662] softirqs last  enabled at (164806): [<ffffffff9970f554>] handle_softirqs+0x544/0x870
[  232.027419][ T1662] softirqs last disabled at (164801): [<ffffffff9971120e>] irq_exit_rcu+0xee/0x140
[  232.030643][ T1662] ---[ end trace 0000000000000000 ]---
[  232.032991][ T1662]  (null): radio-mr800 - initialization failed
[  232.035322][ T1662] radio-mr800 1-1:128.48: probe with driver radio-mr800 failed with error -71
[  232.045696][ T1662] usb 1-1: USB disconnect, device number 63
[  232.081683][ T3952] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.085158][ T3952] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.147155][ T3954] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.150545][ T3954] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.224003][ T3957] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.227429][ T3957] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.313491][ T3960] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.317642][ T3960] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.442703][   T69] usb 1-1: new high-speed USB device number 64 using dummy_hcd
[  232.498817][ T3962] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.507158][ T3962] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.528679][ T3964] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.532811][ T3964] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.556805][ T3966] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.559926][ T3966] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.576688][   T69] usb 1-1: unable to get BOS descriptor or descriptor too short
[  232.581367][   T69] usb 1-1: config 128 has an invalid interface number: 48 but max is 0
[  232.584236][   T69] usb 1-1: config 128 contains an unexpected descriptor of type 0x1, skipping
[  232.587280][   T69] usb 1-1: config 128 has no interface number 0
[  232.589723][   T69] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x8B has invalid wMaxPacketSize 0
[  232.593125][   T69] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x6 has an invalid bInterval 255, changing to 7
[  232.597009][   T69] usb 1-1: config 128 interface 48 altsetting 138 has an invalid descriptor for endpoint zero, skipping
[  232.600809][   T69] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x8F has invalid maxpacket 4096, setting to 1024
[  232.604640][   T69] usb 1-1: config 128 interface 48 altsetting 138 bulk endpoint 0x8F has invalid maxpacket 1024
[  232.608164][   T69] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0xE has invalid wMaxPacketSize 0
[  232.611654][   T69] usb 1-1: config 128 interface 48 altsetting 138 has an invalid descriptor for endpoint zero, skipping
[  232.615294][   T69] usb 1-1: config 128 interface 48 altsetting 138 bulk endpoint 0x2 has invalid maxpacket 128
[  232.618778][   T69] usb 1-1: config 128 interface 48 altsetting 138 has a duplicate endpoint with address 0x2, skipping
[  232.620483][ T3968] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.622388][   T69] usb 1-1: config 128 interface 48 has no altsetting 0
[  232.627297][ T3968] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.634037][   T69] usb 1-1: New USB device found, idVendor=07ca, idProduct=b800, bcdDevice=d3.2a
[  232.637040][   T69] usb 1-1: New USB device strings: Mfr=5, Product=3, SerialNumber=255
[  232.639735][   T69] usb 1-1: Product: syz
[  232.641228][   T69] usb 1-1: Manufacturer: syz
[  232.642868][   T69] usb 1-1: SerialNumber: syz
[  232.681755][ T3970] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.685171][ T3970] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.758802][ T3972] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.761851][ T3972] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.845921][ T3974] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  232.849439][ T3974] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  232.857200][   T69] ------------[ cut here ]------------
[  232.859193][   T69] usb 1-1: BOGUS urb xfer, pipe 1 != type 3
[  232.863309][   T69] WARNING: CPU: 2 PID: 69 at drivers/usb/core/urb.c:503 usb_submit_urb+0x1458/0x1760
[  232.866534][   T69] Modules linked in:
[  232.868176][   T69] CPU: 2 UID: 0 PID: 69 Comm: kworker/2:1 Tainted: G        W          6.13.0-rc7 #1
[  232.871404][   T69] Tainted: [W]=WARN
[  232.872825][   T69] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.13.0-1ubuntu1.1 04/01/2014
[  232.876278][   T69] Workqueue: usb_hub_wq hub_event
[  232.878112][   T69] RIP: 0010:usb_submit_urb+0x1458/0x1760
[  232.880138][   T69] Code: 24 10 e8 9b 32 46 fb 48 8b 7c 24 10 e8 21 1e 1a ff 41 89 d8 44 89 e1 4c 89 ea 48 89 c6 48 c7 c7 00 fb 51 a2 e8 59 be 0b fb 90 <0f> 0b 90 90 e9 d9 f2 ff ff e8 6a 32 46 fb 0f 1f 44 00 00 e9 4c fa
[  232.886788][   T69] RSP: 0018:ffa00000004a6e80 EFLAGS: 00010286
[  232.889247][   T69] RAX: 0000000000000000 RBX: 0000000000000003 RCX: ffffffff996f295a
[  232.892772][   T69] RDX: 0000000000000001 RSI: ff11000002cb8000 RDI: 0000000000000002
[  232.896276][   T69] RBP: ff1100000289b000 R08: fffffbfff47b8800 R09: fff3fc0000094d81
[  232.899754][   T69] R10: fff3fc0000094d80 R11: ffa00000004a6c07 R12: 0000000000000001
[  232.903242][   T69] R13: ff11000027727aa0 R14: ff1100000289b07c R15: 0000000000000002
[  249.264923][ T1552] ---[ end trace 0000000000000000 ]---
[  249.267476][ T1552]  (null): radio-mr800 - initialization failed
[  249.269809][ T1552] radio-mr800 1-1:128.48: probe with driver radio-mr800 failed with error -71
[  249.277462][ T1552] usb 1-1: USB disconnect, device number 78
[  249.335792][ T4434] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  249.339487][ T4434] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  249.339838][ T4433] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  249.345345][ T4433] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  249.364455][ T4436] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  249.369949][ T4436] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  249.429360][ T4438] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  249.432794][ T4438] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  249.649370][ T4442] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  249.652428][ T4442] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  249.700746][  T118] usb 1-1: new high-speed USB device number 79 using dummy_hcd
[  249.715710][ T4444] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  249.719061][ T4444] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  249.775821][ T4446] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  249.779463][ T4446] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  249.834694][  T118] usb 1-1: unable to get BOS descriptor or descriptor too short
[  249.838765][  T118] usb 1-1: config 128 has an invalid interface number: 48 but max is 0
[  249.841677][  T118] usb 1-1: config 128 contains an unexpected descriptor of type 0x1, skipping
[  249.844843][  T118] usb 1-1: config 128 has no interface number 0
[  249.846966][  T118] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x8B has invalid wMaxPacketSize 0
[  249.850297][  T118] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x6 has an invalid bInterval 255, changing to 7
[  249.854028][  T118] usb 1-1: config 128 interface 48 altsetting 138 has an invalid descriptor for endpoint zero, skipping
[  249.857692][  T118] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x8F has invalid maxpacket 4096, setting to 1024
[  249.861448][  T118] usb 1-1: config 128 interface 48 altsetting 138 bulk endpoint 0x8F has invalid maxpacket 1024
[  249.864365][ T4448] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  249.864799][  T118] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0xE has invalid wMaxPacketSize 0
[  249.868151][ T4448] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  249.870646][  T118] usb 1-1: config 128 interface 48 altsetting 138 has an invalid descriptor for endpoint zero, skipping
[  249.876813][  T118] usb 1-1: config 128 interface 48 altsetting 138 bulk endpoint 0x2 has invalid maxpacket 128
[  249.879352][ T4450] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  249.880134][  T118] usb 1-1: config 128 interface 48 altsetting 138 has a duplicate endpoint with address 0x2, skipping
[  249.884144][ T4450] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  249.886215][  T118] usb 1-1: config 128 interface 48 has no altsetting 0
[  249.896396][  T118] usb 1-1: New USB device found, idVendor=07ca, idProduct=b800, bcdDevice=d3.2a
[  249.899307][  T118] usb 1-1: New USB device strings: Mfr=5, Product=3, SerialNumber=255
[  249.900207][ T4452] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  249.901981][  T118] usb 1-1: Product: syz
[  249.905136][ T4452] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  249.906152][  T118] usb 1-1: Manufacturer: syz
[  249.909960][  T118] usb 1-1: SerialNumber: syz
[  249.959496][ T4454] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  249.964781][ T4454] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.123882][  T118] ------------[ cut here ]------------
[  250.125755][  T118] usb 1-1: BOGUS urb xfer, pipe 1 != type 3
[  250.129809][  T118] WARNING: CPU: 1 PID: 118 at drivers/usb/core/urb.c:503 usb_submit_urb+0x1458/0x1760
[  250.132879][  T118] Modules linked in:
[  250.135204][  T118] CPU: 1 UID: 0 PID: 118 Comm: kworker/1:2 Tainted: G        W          6.13.0-rc7 #1
[  250.139164][  T118] Tainted: [W]=WARN
[  250.140636][  T118] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.13.0-1ubuntu1.1 04/01/2014
[  250.143815][  T118] Workqueue: usb_hub_wq hub_event
[  250.145637][  T118] RIP: 0010:usb_submit_urb+0x1458/0x1760
[  250.147637][  T118] Code: 24 10 e8 9b 32 46 fb 48 8b 7c 24 10 e8 21 1e 1a ff 41 89 d8 44 89 e1 4c 89 ea 48 89 c6 48 c7 c7 00 fb 51 a2 e8 59 be 0b fb 90 <0f> 0b 90 90 e9 d9 f2 ff ff e8 6a 32 46 fb 0f 1f 44 00 00 e9 4c fa
[  250.153659][  T118] RSP: 0018:ffa0000001c96e80 EFLAGS: 00010286
[  250.155723][  T118] RAX: 0000000000000000 RBX: 0000000000000003 RCX: ffffffff996f295a
[  250.158325][  T118] RDX: 0000000000000001 RSI: ff11000008322340 RDI: 0000000000000002
[  250.160971][  T118] RBP: ff1100002678b600 R08: fffffbfff47b8800 R09: fff3fc0000392d81
[  250.163636][  T118] R10: fff3fc0000392d80 R11: ffa0000001c96c07 R12: 0000000000000001
[  250.166162][  T118] R13: ff11000002600480 R14: ff1100002678b67c R15: 0000000000000002
[  250.168806][  T118] FS:  0000000000000000(0000) GS:ff11000053a80000(0000) knlGS:0000000000000000
[  250.171755][  T118] CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033
[  250.173962][  T118] CR2: 000000c007431000 CR3: 00000000234c0006 CR4: 0000000000771ef0
[  250.176667][  T118] PKRU: 55555554
[  250.177932][  T118] Call Trace:
[  250.179121][  T118]  <TASK>
[  250.180206][  T118]  ? __warn+0xea/0x3d0
[  250.181679][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.183606][  T118]  ? usb_submit_urb+0x1458/0x1760
[  250.184840][ T4456] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.185250][  T118]  ? report_bug+0x386/0x5e0
[  250.189126][ T4456] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.189376][  T118]  ? usb_submit_urb+0x1458/0x1760
[  250.193630][  T118]  ? usb_submit_urb+0x1459/0x1760
[  250.195354][  T118]  ? handle_bug+0xe5/0x180
[  250.196953][  T118]  ? exc_invalid_op+0x35/0x80
[  250.198655][  T118]  ? asm_exc_invalid_op+0x1a/0x20
[  250.200428][  T118]  ? __warn_printk+0x17a/0x310
[  250.202159][  T118]  ? usb_submit_urb+0x1458/0x1760
[  250.203934][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.205876][  T118]  ? __init_swait_queue_head+0xca/0x150
[  250.207818][  T118]  usb_start_wait_urb+0x101/0x4b0
[  250.209633][  T118]  ? __pfx_usb_start_wait_urb+0x10/0x10
[  250.211635][  T118]  ? sctp_ootb_pkt_new+0x400/0x440
[  250.213432][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.215382][  T118]  ? __asan_memset+0x24/0x50
[  250.217028][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.218996][  T118]  usb_bulk_msg+0x22b/0x550
[  250.220664][  T118]  amradio_send_cmd+0x2dc/0x810
[  250.222384][  T118]  ? lockdep_init_map_type+0x2cb/0x7f0
[  250.224343][  T118]  ? __pfx_amradio_send_cmd+0x10/0x10
[  250.226253][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.228213][  T118]  ? read_word_at_a_time+0xe/0x20
[  250.230030][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.231994][  T118]  ? sized_strscpy+0xa1/0x2f0
[  250.233700][  T118]  usb_amradio_probe+0x4a2/0x8b0
[  250.235530][  T118]  usb_probe_interface+0x309/0xa10
[  250.238319][  T118]  ? __pfx_usb_probe_interface+0x10/0x10
[  250.241481][  T118]  really_probe+0x253/0x990
[  250.243166][  T118]  __driver_probe_device+0x1df/0x450
[  250.245025][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.246963][  T118]  driver_probe_device+0x4c/0x1a0
[  250.248759][  T118]  __device_attach_driver+0x1e4/0x2d0
[  250.250658][  T118]  bus_for_each_drv+0x14c/0x1d0
[  250.252366][  T118]  ? __pfx___device_attach_driver+0x10/0x10
[  250.252756][ T4458] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.254288][  T118]  ? __pfx_bus_for_each_drv+0x10/0x10
[  250.257845][ T4458] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.258685][  T118]  ? _raw_spin_unlock_irqrestore+0x58/0x70
[  250.263141][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.265074][  T118]  ? lockdep_hardirqs_on+0x7c/0x110
[  250.266889][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.268819][  T118]  ? _raw_spin_unlock_irqrestore+0x41/0x70
[  250.270849][  T118]  __device_attach+0x287/0x490
[  250.272532][  T118]  ? __pfx___device_attach+0x10/0x10
[  250.274356][  T118]  ? write_comp_data+0x29/0x90
[  250.276046][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.278010][  T118]  ? do_raw_spin_unlock+0x53/0x250
[  250.279810][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.281747][  T118]  ? __sanitizer_cov_trace_pc+0x20/0x60
[  250.283644][  T118]  bus_probe_device+0x17e/0x1c0
[  250.285295][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.287200][  T118]  device_add+0x10af/0x17e0
[  250.288856][  T118]  ? __pfx_device_add+0x10/0x10
[  250.290645][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.292666][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.294628][  T118]  ? write_comp_data+0x29/0x90
[  250.296354][  T118]  usb_set_configuration+0x1081/0x1b20
[  250.298279][  T118]  ? __pfx_usb_generic_driver_probe+0x10/0x10
[  250.300359][  T118]  usb_generic_driver_probe+0xb7/0x110
[  250.302230][  T118]  usb_probe_device+0xec/0x3e0
[  250.303967][  T118]  ? __pfx_usb_probe_device+0x10/0x10
[  250.305866][  T118]  really_probe+0x253/0x990
[  250.307484][  T118]  __driver_probe_device+0x1df/0x450
[  250.309338][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.311308][  T118]  driver_probe_device+0x4c/0x1a0
[  250.312302][ T4460] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.313029][  T118]  __device_attach_driver+0x1e4/0x2d0
[  250.316446][ T4460] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.317659][  T118]  bus_for_each_drv+0x14c/0x1d0
[  250.321624][  T118]  ? __pfx___device_attach_driver+0x10/0x10
[  250.323648][  T118]  ? __pfx_bus_for_each_drv+0x10/0x10
[  250.325538][  T118]  ? _raw_spin_unlock_irqrestore+0x58/0x70
[  250.327635][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.329653][  T118]  ? lockdep_hardirqs_on+0x7c/0x110
[  250.331393][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.333286][  T118]  ? _raw_spin_unlock_irqrestore+0x41/0x70
[  250.335324][  T118]  __device_attach+0x287/0x490
[  250.337037][  T118]  ? __pfx___device_attach+0x10/0x10
[  250.338872][  T118]  ? write_comp_data+0x29/0x90
[  250.342232][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.344208][  T118]  ? do_raw_spin_unlock+0x53/0x250
[  250.346083][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.348107][  T118]  ? __sanitizer_cov_trace_pc+0x20/0x60
[  250.350103][  T118]  bus_probe_device+0x17e/0x1c0
[  250.351930][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.353958][  T118]  device_add+0x10af/0x17e0
[  250.355662][  T118]  ? __pfx_device_add+0x10/0x10
[  250.357434][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.359433][  T118]  ? add_device_randomness+0xb8/0xf0
[  250.361361][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.363367][  T118]  ? write_comp_data+0x29/0x90
[  250.365154][  T118]  usb_new_device+0xd3f/0x1a20
[  250.366944][  T118]  ? __pfx_usb_new_device+0x10/0x10
[  250.368866][  T118]  ? __pfx_do_raw_spin_lock+0x10/0x10
[  250.370801][  T118]  ? _raw_spin_unlock_irq+0x23/0x50
[  250.372743][  T118]  ? _raw_spin_unlock_irq+0x23/0x50
[  250.374680][  T118]  hub_event+0x2a3a/0x4800
[  250.376408][  T118]  ? __pfx_hub_event+0x10/0x10
[  250.378176][  T118]  ? __pfx_lock_acquire+0x10/0x10
[  250.380025][  T118]  ? __pfx_lock_release+0x10/0x10
[  250.381855][  T118]  ? write_comp_data+0x29/0x90
[  250.383629][  T118]  ? _raw_spin_unlock_irq+0x23/0x50
[  250.385509][  T118]  ? _raw_spin_unlock_irq+0x23/0x50
[  250.387452][  T118]  process_scheduled_works+0x5ee/0x1ba0
[  250.389460][  T118]  ? __pfx_process_scheduled_works+0x10/0x10
[  250.391537][  T118]  ? __sanitizer_cov_trace_pc+0x20/0x60
[  250.393631][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.395643][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.397627][  T118]  ? __sanitizer_cov_trace_pc+0x20/0x60
[  250.399618][  T118]  ? srso_alias_return_thunk+0x5/0xfbef5
[  250.401607][  T118]  ? assign_work+0x195/0x240
[  250.402351][ T4462] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.403231][  T118]  worker_thread+0x59f/0xcf0
[  250.407656][  T118]  ? __pfx_worker_thread+0x10/0x10
[  250.409704][  T118]  kthread+0x345/0x450
[  250.411208][  T118]  ? __pfx_kthread+0x10/0x10
[  250.412929][  T118]  ret_from_fork+0x48/0x80
[  250.414527][  T118]  ? __pfx_kthread+0x10/0x10
[  250.414882][ T4462] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.416272][  T118]  ret_from_fork_asm+0x1a/0x30
[  250.418097][ T4464] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.419875][ T4464] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.420365][  T118]  </TASK>
[  250.426857][  T118] irq event stamp: 239175
[  250.428395][  T118] hardirqs last  enabled at (239187): [<ffffffff9989ddbe>] __up_console_sem+0xae/0xc0
[  250.431625][  T118] hardirqs last disabled at (239198): [<ffffffff9989dda3>] __up_console_sem+0x93/0xc0
[  250.434807][  T118] softirqs last  enabled at (238722): [<ffffffff9970f554>] handle_softirqs+0x544/0x870
[  250.438040][  T118] softirqs last disabled at (238717): [<ffffffff9971120e>] irq_exit_rcu+0xee/0x140
[  250.440152][ T4466] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.441136][  T118] ---[ end trace 0000000000000000 ]---
[  250.447126][ T4466] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.451749][  T118]  (null): radio-mr800 - initialization failed
[  250.453990][  T118] radio-mr800 1-1:128.48: probe with driver radio-mr800 failed with error -71
[  250.464009][  T118] usb 1-1: USB disconnect, device number 79
[  250.499931][ T4468] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.502998][ T4468] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.718518][ T4472] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.722080][ T4472] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.784426][ T4474] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.787910][ T4474] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.843327][ T4476] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.846882][ T4476] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.858673][   T35] usb 1-1: new high-speed USB device number 80 using dummy_hcd
[  250.947245][ T4479] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.950396][ T4480] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.951094][ T4479] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.955636][ T4480] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.982488][ T4482] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  250.986905][ T4482] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  250.988755][   T35] usb 1-1: unable to get BOS descriptor or descriptor too short
[  250.993509][   T35] usb 1-1: config 128 has an invalid interface number: 48 but max is 0
[  250.996397][   T35] usb 1-1: config 128 contains an unexpected descriptor of type 0x1, skipping
[  250.999394][   T35] usb 1-1: config 128 has no interface number 0
[  251.001645][   T35] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x8B has invalid wMaxPacketSize 0
[  251.005165][   T35] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x6 has an invalid bInterval 255, changing to 7
[  251.009022][   T35] usb 1-1: config 128 interface 48 altsetting 138 has an invalid descriptor for endpoint zero, skipping
[  251.012736][   T35] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0x8F has invalid maxpacket 4096, setting to 1024
[  251.016625][   T35] usb 1-1: config 128 interface 48 altsetting 138 bulk endpoint 0x8F has invalid maxpacket 1024
[  251.020103][   T35] usb 1-1: config 128 interface 48 altsetting 138 endpoint 0xE has invalid wMaxPacketSize 0
[  251.023471][   T35] usb 1-1: config 128 interface 48 altsetting 138 has an invalid descriptor for endpoint zero, skipping
[  251.027152][   T35] usb 1-1: config 128 interface 48 altsetting 138 bulk endpoint 0x2 has invalid maxpacket 128
[  251.030615][   T35] usb 1-1: config 128 interface 48 altsetting 138 has a duplicate endpoint with address 0x2, skipping
[  251.034367][   T35] usb 1-1: config 128 interface 48 has no altsetting 0
[  251.039738][   T35] usb 1-1: New USB device found, idVendor=07ca, idProduct=b800, bcdDevice=d3.2a
[  251.042778][   T35] usb 1-1: New USB device strings: Mfr=5, Product=3, SerialNumber=255
[  251.045651][   T35] usb 1-1: Product: syz
[  251.047110][   T35] usb 1-1: Manufacturer: syz
[  251.048765][   T35] usb 1-1: SerialNumber: syz
[  251.049642][ T4484] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  251.057452][ T4484] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  251.257747][ T4486] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  251.260257][   T35] ------------[ cut here ]------------
[  251.261447][ T4486] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  251.262478][   T35] usb 1-1: BOGUS urb xfer, pipe 1 != type 3
[  251.268950][   T35] WARNING: CPU: 3 PID: 35 at drivers/usb/core/urb.c:503 usb_submit_urb+0x1458/0x1760
[  251.272103][   T35] Modules linked in:
[  251.273543][   T35] CPU: 3 UID: 0 PID: 35 Comm: kworker/3:0 Tainted: G        W          6.13.0-rc7 #1
[  251.276903][   T35] Tainted: [W]=WARN
[  251.278417][   T35] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.13.0-1ubuntu1.1 04/01/2014
[  251.282064][   T35] Workqueue: usb_hub_wq hub_event
[  251.283952][   T35] RIP: 0010:usb_submit_urb+0x1458/0x1760
[  251.285952][   T35] Code: 24 10 e8 9b 32 46 fb 48 8b 7c 24 10 e8 21 1e 1a ff 41 89 d8 44 89 e1 4c 89 ea 48 89 c6 48 c7 c7 00 fb 51 a2 e8 59 be 0b fb 90 <0f> 0b 90 90 e9 d9 f2 ff ff e8 6a 32 46 fb 0f 1f 44 00 00 e9 4c fa
[  251.292261][   T35] RSP: 0018:ffa000000027ee80 EFLAGS: 00010286
[  251.294431][   T35] RAX: 0000000000000000 RBX: 0000000000000003 RCX: ffffffff996f295a
[  251.297132][   T35] RDX: 0000000000000001 RSI: ff11000001de2340 RDI: 0000000000000002
[  251.299822][   T35] RBP: ff11000005822e00 R08: fffffbfff47b8800 R09: fff3fc000004fd81
[  251.302621][   T35] R10: fff3fc000004fd80 R11: ffa000000027ec07 R12: 0000000000000001
[  251.305322][   T35] R13: ff11000013834960 R14: ff11000005822e7c R15: 0000000000000002
[  251.308072][   T35] FS:  0000000000000000(0000) GS:ff11000053b80000(0000) knlGS:0000000000000000
[  251.311124][   T35] CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033
[  251.313415][   T35] CR2: 00007ffed9087c68 CR3: 0000000008b88005 CR4: 0000000000771ef0
[  251.314765][ T4488] UDC core: USB Raw Gadget: couldn't find an available UDC or it's busy
[  251.316120][   T35] PKRU: 55555554
[  251.319105][ T4488] misc raw-gadget: fail, usb_gadget_register_driver returned -16
[  251.319916][   T35] Call Trace:
[  251.323498][   T35]  <TASK>
[  251.324660][   T35]  ? __warn+0xea/0x3d0
[  251.326177][   T35]  ? srso_alias_return_thunk+0x5/0xfbef5
[  251.328171][   T35]  ? usb_submit_urb+0x1458/0x1760
[  251.329993][   T35]  ? report_bug+0x386/0x5e0
[  251.331687][   T35]  ? usb_submit_urb+0x1458/0x1760
[  251.333624][   T35]  ? usb_submit_urb+0x1459/0x1760
